scenario,seed,simulation_time_seconds,intersection_id,queue_length,vehicle_count,mean_speed_mps,throughput_vehicles,tls_phase
normal,43,3120,cluster_6510829335_772038986,0.016666666666666666,0.6,8.1183711253096,5,0
normal,43,3120,cluster_771987417_772142429_772237953_8821814562,0.0,0.21666666666666667,8.647646565417988,4,0
normal,43,3120,cluster_772070536_772172281,0.0,0.26666666666666666,10.89445401471544,3,2
normal,43,3120,cluster_772156519_772183645,0.36666666666666664,0.7,2.215921509930876,5,2
normal,43,3120,joinedS_3841825190_cluster_367567700_772275036,1.0166666666666666,1.4833333333333334,3.314974102698621,3,3
normal,43,3180,6510829334,0.0,0.1,10.037767968161136,3,0
normal,43,3180,772009950,0.0,0.2,10.259342466647317,0,0
normal,43,3180,772249131,0.0,0.05,9.051125285192393,1,0
normal,43,3180,GS_772276149,0.9166666666666666,1.35,2.2800385821261955,5,1
normal,43,3180,cluster_367567689_6510829338,0.08333333333333333,0.5,6.415771111639805,3,0
normal,43,3180,cluster_368825355_772192674_9246233634,0.5,0.7666666666666667,3.7312817382945953,5,0
normal,43,3180,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
normal,43,3180,cluster_482350926_6510829336_772206492,1.0,2.5166666666666666,4.383774059529954,4,0
normal,43,3180,cluster_4961905688_6510829310_771983339_772054674_#2more,1.0833333333333333,1.3833333333333333,1.545216744000042,4,0
normal,43,3180,cluster_6510829335_772038986,0.0,0.35,8.503691909470902,4,0
normal,43,3180,cluster_771987417_772142429_772237953_8821814562,0.0,0.3,10.063660748368768,5,0
normal,43,3180,cluster_772070536_772172281,0.4666666666666667,0.5,0.29293248573234343,1,0
normal,43,3180,cluster_772156519_772183645,1.0666666666666667,1.2333333333333334,0.6318322073447852,4,0
normal,43,3180,joinedS_3841825190_cluster_367567700_772275036,1.0666666666666667,1.3833333333333333,1.534604552641983,6,1
normal,43,3240,6510829334,0.0,0.16666666666666666,10.395624049041684,4,2
normal,43,3240,772009950,0.0,0.016666666666666666,10.010438240520699,1,2
normal,43,3240,772249131,0.0,0.16666666666666666,7.869177559551256,0,2
normal,43,3240,GS_772276149,0.43333333333333335,0.5166666666666667,0.420964150802942,0,5
normal,43,3240,cluster_367567689_6510829338,0.7833333333333333,1.3166666666666667,3.5485323667642845,2,4
normal,43,3240,cluster_368825355_772192674_9246233634,0.9333333333333333,1.6666666666666667,2.634358018830292,2,4
normal,43,3240,cluster_370330726_6544892748_772027151,0.0,0.23333333333333334,7.628399679666184,0,3
normal,43,3240,cluster_482350926_6510829336_772206492,0.55,2.183333333333333,5.60955280770882,7,3
normal,43,3240,cluster_4961905688_6510829310_771983339_772054674_#2more,1.1333333333333333,1.4333333333333333,1.4416637014632179,2,4
normal,43,3240,cluster_6510829335_772038986,0.0,0.9333333333333333,10.248555096153641,9,3
normal,43,3240,cluster_771987417_772142429_772237953_8821814562,0.11666666666666667,0.31666666666666665,3.743447008392908,1,2
normal,43,3240,cluster_772070536_772172281,0.0,0.0,0.0,0,3
normal,43,3240,cluster_772156519_772183645,0.4,0.6333333333333333,1.6334017406558385,1,3
normal,43,3240,joinedS_3841825190_cluster_367567700_772275036,0.4166666666666667,0.4666666666666667,0.2848908008327307,0,5
normal,43,3300,6510829334,0.0,0.0,0.0,0,0
normal,43,3300,772009950,0.0,0.21666666666666667,10.187645313711895,1,0
normal,43,3300,772249131,0.0,0.2833333333333333,11.058133365588334,3,0
normal,43,3300,GS_772276149,0.0,0.0,0.0,0,3
normal,43,3300,cluster_367567689_6510829338,0.31666666666666665,0.7833333333333333,4.847924134920784,3,2
normal,43,3300,cluster_368825355_772192674_9246233634,0.6833333333333333,1.55,3.7505150132181755,3,2
normal,43,3300,cluster_370330726_6544892748_772027151,0.7,1.05,2.529179634466907,1,2
normal,43,3300,cluster_482350926_6510829336_772206492,1.6,3.8333333333333335,3.554270559414449,8,2
normal,43,3300,cluster_4961905688_6510829310_771983339_772054674_#2more,0.6166666666666667,0.9166666666666666,2.1501510547647746,3,2
normal,43,3300,cluster_6510829335_772038986,0.0,0.4666666666666667,10.348094803130627,3,0
normal,43,3300,cluster_771987417_772142429_772237953_8821814562,0.05,0.55,6.9892640257296685,7,0
normal,43,3300,cluster_772070536_772172281,0.0,0.18333333333333332,10.275753786006279,4,2
normal,43,3300,cluster_772156519_772183645,0.016666666666666666,0.18333333333333332,7.4274440506458435,5,2
normal,43,3300,joinedS_3841825190_cluster_367567700_772275036,0.9333333333333333,1.4833333333333334,2.9433229144167563,3,3
normal,43,3360,6510829334,0.06666666666666667,0.15,4.805625642366965,2,0
normal,43,3360,772009950,0.0,0.0,0.0,0,0
normal,43,3360,772249131,0.0,0.25,9.152260488219802,3,0
normal,43,3360,GS_772276149,0.21666666666666667,0.4166666666666667,2.6056444103017475,0,1
normal,43,3360,cluster_367567689_6510829338,0.7833333333333333,1.2666666666666666,3.4867286208138704,4,0
normal,43,3360,cluster_368825355_772192674_9246233634,2.0166666666666666,2.783333333333333,1.8017326162305336,6,0
normal,43,3360,cluster_370330726_6544892748_772027151,0.45,1.0333333333333334,3.7995121707440704,3,0
normal,43,3360,cluster_482350926_6510829336_772206492,1.1833333333333333,2.0166666666666666,3.005372058485872,4,0
normal,43,3360,cluster_4961905688_6510829310_771983339_772054674_#2more,0.9333333333333333,1.1833333333333333,1.1933005187039376,4,0
normal,43,3360,cluster_6510829335_772038986,0.0,0.6166666666666667,8.965804559503175,6,0
normal,43,3360,cluster_771987417_772142429_772237953_8821814562,0.0,0.26666666666666666,9.950862152579393,4,0
normal,43,3360,cluster_772070536_772172281,0.35,0.55,2.459748312328406,3,0
normal,43,3360,cluster_772156519_772183645,0.0,0.1,6.390076516471614,2,0
normal,43,3360,joinedS_3841825190_cluster_367567700_772275036,1.35,1.5,0.7197452852752556,2,1
normal,43,3420,6510829334,0.0,0.13333333333333333,9.683692519878756,3,2
normal,43,3420,772009950,0.0,0.0,0.0,0,2
normal,43,3420,772249131,0.0,0.0,0.0,0,2
normal,43,3420,GS_772276149,1.95,2.466666666666667,1.199730753879583,0,5
normal,43,3420,cluster_367567689_6510829338,1.7333333333333334,2.6333333333333333,2.528909685425708,2,4
normal,43,3420,cluster_368825355_772192674_9246233634,1.2,1.4833333333333334,1.0756698770071809,2,4
normal,43,3420,cluster_370330726_6544892748_772027151,0.25,0.25,0.0002471182623350566,1,3
normal,43,3420,cluster_482350926_6510829336_772206492,0.43333333333333335,1.9833333333333334,5.119150834347045,6,3
normal,43,3420,cluster_4961905688_6510829310_771983339_772054674_#2more,0.38333333333333336,0.4666666666666667,0.8553861164449572,4,4
normal,43,3420,cluster_6510829335_772038986,0.1,0.4,6.2020421678042235,3,3
normal,43,3420,cluster_771987417_772142429_772237953_8821814562,0.0,0.3,7.01489729558278,4,2
normal,43,3420,cluster_772070536_772172281,0.75,0.8333333333333334,0.5053845289420333,0,3
normal,43,3420,cluster_772156519_772183645,0.38333333333333336,0.5,1.4702464701081805,1,3
normal,43,3420,joinedS_3841825190_cluster_367567700_772275036,0.23333333333333334,0.48333333333333334,2.315228386371568,2,5
normal,43,3480,6510829334,0.0,0.23333333333333334,9.725049614849494,6,0
normal,43,3480,772009950,0.0,0.0,0.0,0,0
normal,43,3480,772249131,0.0,0.1,8.959827526758241,2,0
normal,43,3480,GS_772276149,0.016666666666666666,0.16666666666666666,6.532751554730176,2,3
normal,43,3480,cluster_367567689_6510829338,0.016666666666666666,0.31666666666666665,8.651991779356406,3,2
normal,43,3480,cluster_368825355_772192674_9246233634,0.48333333333333334,1.3166666666666667,5.016687753701318,4,2
normal,43,3480,cluster_370330726_6544892748_772027151,0.0,0.05,7.429438072020766,0,2
normal,43,3480,cluster_482350926_6510829336_772206492,0.45,3.2666666666666666,6.485562788113459,10,2
normal,43,3480,cluster_4961905688_6510829310_771983339_772054674_#2more,0.48333333333333334,0.75,2.846208250269939,5,2
normal,43,3480,cluster_6510829335_772038986,0.0,0.7,9.79613961176147,8,0
normal,43,3480,cluster_771987417_772142429_772237953_8821814562,0.0,0.6,8.604375875864132,11,0
normal,43,3480,cluster_772070536_772172281,0.0,0.1,6.67347392878892,1,2
normal,43,3480,cluster_772156519_772183645,0.1,0.35,4.005478331004469,3,2
normal,43,3480,joinedS_3841825190_cluster_367567700_772275036,0.9666666666666667,1.1333333333333333,0.9712372287170571,1,3
normal,43,3540,6510829334,0.16666666666666666,0.43333333333333335,4.1197428808453305,5,0
normal,43,3540,772009950,0.0,0.38333333333333336,10.898779956335876,2,0
normal,43,3540,772249131,0.0,0.05,8.439389415345724,1,0
normal,43,3540,GS_772276149,1.1166666666666667,1.4833333333333334,1.201627005085962,6,1
normal,43,3540,cluster_367567689_6510829338,0.0,0.43333333333333335,9.978102509959065,3,0
normal,43,3540,cluster_368825355_772192674_9246233634,1.9833333333333334,2.1166666666666667,0.43002941438581016,5,0
normal,43,3540,cluster_370330726_6544892748_772027151,0.0,0.21666666666666667,7.503885585959025,1,0
normal,43,3540,cluster_482350926_6510829336_772206492,0.38333333333333336,1.6,5.29729713634647,5,0
normal,43,3540,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.06666666666666667,8.067509517745298,4,0
normal,43,3540,cluster_6510829335_772038986,0.08333333333333333,0.7666666666666667,7.8162635099254105,6,0
normal,43,3540,cluster_771987417_772142429_772237953_8821814562,0.0,0.16666666666666666,10.328910465693518,3,0
normal,43,3540,cluster_772070536_772172281,0.5,0.5,0.001459985527569245,1,0
normal,43,3540,cluster_772156519_772183645,0.6666666666666666,0.8333333333333334,1.0406878605145509,5,0
normal,43,3540,joinedS_3841825190_cluster_367567700_772275036,1.5166666666666666,2.0,1.9988563934723056,4,1
normal,43,3600,6510829334,0.0,0.1,10.135818984579544,3,2
normal,43,3600,772009950,0.0,0.0,0.0,0,2
normal,43,3600,772249131,0.0,0.05,8.805759045657963,1,2
normal,43,3600,GS_772276149,0.75,1.15,2.5080942999228077,1,5
normal,43,3600,cluster_367567689_6510829338,1.7166666666666666,2.2333333333333334,1.944815557827333,1,4
normal,43,3600,cluster_368825355_772192674_9246233634,0.45,0.6,1.4709536287445202,0,4
normal,43,3600,cluster_370330726_6544892748_772027151,0.0,0.2833333333333333,8.572332848137288,2,3
normal,43,3600,cluster_482350926_6510829336_772206492,0.5166666666666667,1.55,4.363950260107222,3,3
normal,43,3600,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.11666666666666667,8.86268517473221,3,4
normal,43,3600,cluster_6510829335_772038986,0.0,0.2,9.664934434619537,4,3
normal,43,3600,cluster_771987417_772142429_772237953_8821814562,0.06666666666666667,0.2833333333333333,4.338207032871151,2,2
normal,43,3600,cluster_772070536_772172281,0.0,0.016666666666666666,9.74347,1,3
normal,43,3600,cluster_772156519_772183645,1.35,1.4666666666666666,0.41600769563631085,0,3
normal,43,3600,joinedS_3841825190_cluster_367567700_772275036,0.5,0.5333333333333333,0.33437239806455743,3,5
normal,44,60,6510829334,0.0,0.0,0.0,0,0
normal,44,60,772009950,0.0,0.0,0.0,0,0
normal,44,60,772249131,0.0,0.0,0.0,0,0
normal,44,60,GS_772276149,0.0,0.0,0.0,0,3
normal,44,60,cluster_367567689_6510829338,0.0,0.0,0.0,0,2
normal,44,60,cluster_368825355_772192674_9246233634,0.0,0.16666666666666666,8.083861286687085,1,2
normal,44,60,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,2
normal,44,60,cluster_482350926_6510829336_772206492,0.0,0.0,0.0,0,2
normal,44,60,cluster_4961905688_6510829310_771983339_772054674_#2more,0.0,0.1,10.345823596356999,1,2
normal,44,60,cluster_6510829335_772038986,0.0,0.0,0.0,0,0
normal,44,60,cluster_771987417_772142429_772237953_8821814562,0.0,0.0,0.0,0,0
normal,44,60,cluster_772070536_772172281,0.0,0.0,0.0,0,2
normal,44,60,cluster_772156519_772183645,0.0,0.0,0.0,0,2
normal,44,60,joinedS_3841825190_cluster_367567700_772275036,0.0,0.0,0.0,0,3
normal,44,120,6510829334,0.0,0.06666666666666667,10.819125851834922,2,0
normal,44,120,772009950,0.0,0.0,0.0,0,0
normal,44,120,772249131,0.0,0.0,0.0,0,0
normal,44,120,GS_772276149,0.0,0.1,8.628360991163524,1,1
normal,44,120,cluster_367567689_6510829338,0.0,0.0,0.0,0,0
normal,44,120,cluster_368825355_772192674_9246233634,0.0,0.26666666666666666,5.058933984566872,0,0
normal,44,120,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
normal,44,120,cluster_482350926_6510829336_772206492,1.0,2.6166666666666667,4.1186682100714815,0,0
normal,44,120,cluster_4961905688_6510829310_771983339_772054674_#2more,0.016666666666666666,0.18333333333333332,5.759544238534829,1,0
normal,44,120,cluster_6510829335_772038986,0.0,0.1,8.923150207504532,2,0
normal,44,120,cluster_771987417_772142429_772237953_8821814562,0.0,0.0,0.0,0,0
normal,44,120,cluster_772070536_772172281,0.0,0.0,0.0,0,0
normal,44,120,cluster_772156519_772183645,0.0,0.0,0.0,0,0
normal,44,120,joinedS_3841825190_cluster_367567700_772275036,1.25,1.5833333333333333,1.2690750150117431,0,1
normal,44,180,6510829334,0.0,0.06666666666666667,9.316884603691264,2,2
normal,44,180,772009950,0.0,0.18333333333333332,11.484857747238467,1,2
normal,44,180,772249131,0.0,0.0,0.0,0,2
normal,44,180,GS_772276149,0.13333333333333333,0.25,1.1595139468267484,0,5
normal,44,180,cluster_367567689_6510829338,0.75,1.3166666666666667,3.2320170424178385,1,4
normal,44,180,cluster_368825355_772192674_9246233634,1.7,2.066666666666667,1.0363283813001463,1,4
normal,44,180,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,3
normal,44,180,cluster_482350926_6510829336_772206492,1.65,3.566666666666667,3.8553240078076505,7,3
normal,44,180,cluster_4961905688_6510829310_771983339_772054674_#2more,0.36666666666666664,0.5,1.858188931673772,1,4
normal,44,180,cluster_6510829335_772038986,0.0,0.3,8.704452441159846,2,3
normal,44,180,cluster_771987417_772142429_772237953_8821814562,0.05,0.4,6.288481891297451,5,2
normal,44,180,cluster_772070536_772172281,0.0,0.0,0.0,0,3
normal,44,180,cluster_772156519_772183645,0.0,0.0,0.0,0,3
normal,44,180,joinedS_3841825190_cluster_367567700_772275036,1.4,1.95,1.507511638391203,3,5
normal,44,240,6510829334,0.0,0.1,11.002977315099605,2,0
normal,44,240,772009950,0.0,0.18333333333333332,11.30541957413618,1,0
normal,44,240,772249131,0.0,0.0,0.0,0,0
normal,44,240,GS_772276149,0.75,1.05,1.8920523778424478,1,3
normal,44,240,cluster_367567689_6510829338,0.45,1.3333333333333333,5.898177566896935,5,2
normal,44,240,cluster_368825355_772192674_9246233634,0.05,0.5666666666666667,7.626611283128445,6,2
normal,44,240,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,2
normal,44,240,cluster_482350926_6510829336_772206492,2.8333333333333335,3.95,1.7271240612918748,8,2
normal,44,240,cluster_4961905688_6510829310_771983339_772054674_#2more,0.8166666666666667,0.9166666666666666,0.3342771126940171,2,2
normal,44,240,cluster_6510829335_772038986,0.0,0.7833333333333333,9.752275419279341,5,0
normal,44,240,cluster_771987417_772142429_772237953_8821814562,0.0,0.4666666666666667,9.254151230283114,8,0
normal,44,240,cluster_772070536_772172281,0.0,0.0,0.0,0,2
normal,44,240,cluster_772156519_772183645,0.0,0.05,6.898669408998297,1,2
normal,44,240,joinedS_3841825190_cluster_367567700_772275036,0.5,0.6166666666666667,1.8631003805486348,3,3
normal,44,300,6510829334,0.05,0.26666666666666666,6.267312043655324,4,0
normal,44,300,772009950,0.0,0.0,0.0,0,0
normal,44,300,772249131,0.0,0.2,10.411922907093402,3,0
normal,44,300,GS_772276149,1.95,2.0833333333333335,0.1916335621339183,5,1
normal,44,300,cluster_367567689_6510829338,1.0166666666666666,1.3333333333333333,2.1259286869368066,4,0
normal,44,300,cluster_368825355_772192674_9246233634,0.65,1.3666666666666667,3.686694270441247,4,0
normal,44,300,cluster_370330726_6544892748_772027151,0.0,0.18333333333333332,6.930871495261159,0,0
normal,44,300,cluster_482350926_6510829336_772206492,0.6333333333333333,2.5166666666666666,5.539382740123749,4,0
normal,44,300,cluster_4961905688_6510829310_771983339_772054674_#2more,0.75,1.1333333333333333,2.9065208453943985,5,0
normal,44,300,cluster_6510829335_772038986,0.11666666666666667,0.65,6.76810813599229,6,0
normal,44,300,cluster_771987417_772142429_772237953_8821814562,0.0,0.16666666666666666,11.054616750072539,3,0
normal,44,300,cluster_772070536_772172281,0.0,0.25,10.38534795923718,3,0
normal,44,300,cluster_772156519_772183645,0.7,0.9166666666666666,1.3657590028086377,4,0
normal,44,300,joinedS_3841825190_cluster_367567700_772275036,0.23333333333333334,0.55,5.131976047789322,2,1
normal,44,360,6510829334,0.0,0.15,10.458092478271274,4,2
normal,44,360,772009950,0.0,0.0,0.0,0,2
normal,44,360,772249131,0.0,0.0,0.0,0,2
normal,44,360,GS_772276149,1.6666666666666667,2.066666666666667,0.9765507887034373,0,5
normal,44,360,cluster_367567689_6510829338,0.6833333333333333,0.9666666666666667,2.757843356107633,2,4
normal,44,360,cluster_368825355_772192674_9246233634,1.95,2.6333333333333333,1.6926996813421404,4,4
normal,44,360,cluster_370330726_6544892748_772027151,0.1,0.25,3.158151127395553,1,3
normal,44,360,cluster_482350926_6510829336_772206492,1.95,3.4,2.353145777429863,7,3
normal,44,360,cluster_4961905688_6510829310_771983339_772054674_#2more,0.4666666666666667,0.7166666666666667,3.055692470927407,2,4
normal,44,360,cluster_6510829335_772038986,0.05,0.8333333333333334,8.822158355410885,6,3
normal,44,360,cluster_771987417_772142429_772237953_8821814562,0.0,0.35,7.808078531432942,5,2
normal,44,360,cluster_772070536_772172281,0.0,0.0,0.0,0,3
normal,44,360,cluster_772156519_772183645,0.45,0.7,1.4052112003783213,0,3
normal,44,360,joinedS_3841825190_cluster_367567700_772275036,0.6,1.0166666666666666,3.693736813843054,0,5
normal,44,420,6510829334,0.0,0.16666666666666666,10.496278014416758,5,0
normal,44,420,772009950,0.0,0.0,0.0,0,0
normal,44,420,772249131,0.0,0.11666666666666667,11.202138490950142,1,0
normal,44,420,GS_772276149,0.4666666666666667,0.7666666666666667,1.9632962732412471,3,3
normal,44,420,cluster_367567689_6510829338,0.36666666666666664,1.1833333333333333,6.397881491889743,8,2
normal,44,420,cluster_368825355_772192674_9246233634,0.7666666666666667,1.75,4.189886386427842,5,2
normal,44,420,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,2
normal,44,420,cluster_482350926_6510829336_772206492,1.2833333333333334,3.5,4.493965351339784,9,2
normal,44,420,cluster_4961905688_6510829310_771983339_772054674_#2more,0.36666666666666664,0.4666666666666667,1.255102956119398,2,2
normal,44,420,cluster_6510829335_772038986,0.0,0.9833333333333333,9.68373968689164,8,0
normal,44,420,cluster_771987417_772142429_772237953_8821814562,0.0,0.48333333333333334,9.603029207982127,9,0
normal,44,420,cluster_772070536_772172281,0.0,0.03333333333333333,11.29065332880894,1,2
normal,44,420,cluster_772156519_772183645,0.016666666666666666,0.05,1.4953741961837623,1,2
normal,44,420,joinedS_3841825190_cluster_367567700_772275036,0.8333333333333334,1.5,3.154191865705653,3,3
normal,44,480,6510829334,0.0,0.03333333333333333,9.306318223650019,1,0
normal,44,480,772009950,0.0,0.2,10.708009739198493,1,0
normal,44,480,772249131,0.0,0.03333333333333333,9.61263710597375,1,0
normal,44,480,GS_772276149,1.0,1.0666666666666667,0.5381738037350138,2,1
normal,44,480,cluster_367567689_6510829338,0.0,0.31666666666666665,9.926157196936861,2,0
normal,44,480,cluster_368825355_772192674_9246233634,3.6333333333333333,4.566666666666666,1.082630275533397,10,0
normal,44,480,cluster_370330726_6544892748_772027151,0.25,1.1166666666666667,5.094012459747663,1,0
normal,44,480,cluster_482350926_6510829336_772206492,0.5,0.8,3.005891147284101,3,0
normal,44,480,cluster_4961905688_6510829310_771983339_772054674_#2more,0.8,1.0666666666666667,1.8584293260589133,3,0
normal,44,480,cluster_6510829335_772038986,0.0,0.31666666666666665,9.492322331749898,4,0
normal,44,480,cluster_771987417_772142429_772237953_8821814562,0.0,0.4,7.939822072980706,5,0
normal,44,480,cluster_772070536_772172281,0.0,0.08333333333333333,9.599885444355511,1,0
normal,44,480,cluster_772156519_772183645,0.7333333333333333,0.95,1.085644293970393,3,0
normal,44,480,joinedS_3841825190_cluster_367567700_772275036,1.35,1.4666666666666666,0.40018975590904465,1,1
normal,44,540,6510829334,0.0,0.11666666666666667,10.118317516083618,3,2
normal,44,540,772009950,0.0,0.0,0.0,0,2
normal,44,540,772249131,0.0,0.0,0.0,0,2
normal,44,540,GS_772276149,0.75,0.9833333333333333,0.9945270826535814,1,5
normal,44,540,cluster_367567689_6510829338,0.7333333333333333,1.1833333333333333,3.353924104855147,1,4
normal,44,540,cluster_368825355_772192674_9246233634,0.75,0.8666666666666667,1.0421687336719834,1,4
normal,44,540,cluster_370330726_6544892748_772027151,1.1166666666666667,1.4666666666666666,1.1062398186787197,2,3
normal,44,540,cluster_482350926_6510829336_772206492,0.0,1.9,7.358641802589012,5,3
normal,44,540,cluster_4961905688_6510829310_771983339_772054674_#2more,1.0833333333333333,1.3666666666666667,1.3070904026794326,2,4
normal,44,540,cluster_6510829335_772038986,0.13333333333333333,0.75,7.508634317869941,3,3
normal,44,540,cluster_771987417_772142429_772237953_8821814562,0.0,0.03333333333333333,9.22972915539709,1,2
normal,44,540,cluster_772070536_772172281,0.0,0.0,0.0,0,3
normal,44,540,cluster_772156519_772183645,1.0833333333333333,1.2833333333333334,0.711328521293722,0,3
normal,44,540,joinedS_3841825190_cluster_367567700_772275036,0.4,0.5,0.9290146542679332,1,5
normal,44,600,6510829334,0.0,0.11666666666666667,10.331597089455348,3,0
normal,44,600,772009950,0.0,0.0,0.0,0,0
normal,44,600,772249131,0.0,0.38333333333333336,10.265133339671928,3,0
normal,44,600,GS_772276149,0.4166666666666667,1.1666666666666667,3.9525499929941557,4,3
normal,44,600,cluster_367567689_6510829338,0.0,0.1,9.806080866991863,1,2
normal,44,600,cluster_368825355_772192674_9246233634,0.4,1.1666666666666667,4.522225705297648,2,2
normal,44,600,cluster_370330726_6544892748_772027151,0.0,0.25,6.503436314373071,2,2
normal,44,600,cluster_482350926_6510829336_772206492,1.7166666666666666,3.8833333333333333,3.7576724390326413,7,2
normal,44,600,cluster_4961905688_6510829310_771983339_772054674_#2more,0.4,0.8833333333333333,4.378785081487535,6,2
normal,44,600,cluster_6510829335_772038986,0.0,0.3,8.785341515454766,5,0
normal,44,600,cluster_771987417_772142429_772237953_8821814562,0.0,0.36666666666666664,8.87798682178935,7,0
normal,44,600,cluster_772070536_772172281,0.15,0.48333333333333334,5.351868124806196,2,2
normal,44,600,cluster_772156519_772183645,0.0,0.1,9.854857156606897,3,2
normal,44,600,joinedS_3841825190_cluster_367567700_772275036,0.0,0.18333333333333332,9.975334559107436,1,3
normal,44,660,6510829334,0.0,0.06666666666666667,10.745058977813382,2,0
normal,44,660,772009950,0.0,0.0,0.0,0,0
normal,44,660,772249131,0.0,0.25,9.318383271554241,3,0
normal,44,660,GS_772276149,0.5,0.5666666666666667,1.2862532021081412,2,1
normal,44,660,cluster_367567689_6510829338,0.36666666666666664,0.7333333333333333,2.680880899166662,1,0
normal,44,660,cluster_368825355_772192674_9246233634,1.5166666666666666,1.6666666666666667,0.6630144863232779,5,0
normal,44,660,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
normal,44,660,cluster_482350926_6510829336_772206492,0.38333333333333336,1.3666666666666667,4.876758034643339,3,0
normal,44,660,cluster_4961905688_6510829310_771983339_772054674_#2more,0.2833333333333333,0.5333333333333333,4.053786081295086,6,0
normal,44,660,cluster_6510829335_772038986,0.13333333333333333,0.5333333333333333,6.638604755035528,4,0
normal,44,660,cluster_771987417_772142429_772237953_8821814562,0.0,0.13333333333333333,9.21651014512604,3,0
normal,44,660,cluster_772070536_772172281,1.4,1.55,0.4385554792120962,4,0
normal,44,660,cluster_772156519_772183645,0.36666666666666664,0.55,2.4593856005666956,4,0
normal,44,660,joinedS_3841825190_cluster_367567700_772275036,0.0,0.0,0.0,0,1
normal,44,720,6510829334,0.0,0.0,0.0,0,2
normal,44,720,772009950,0.0,0.0,0.0,0,2
normal,44,720,772249131,0.0,0.0,0.0,0,2
normal,44,720,GS_772276149,0.5,0.55,0.3259385935891716,0,5
normal,44,720,cluster_367567689_6510829338,0.5333333333333333,0.5833333333333334,0.1497762341122009,4,4
normal,44,720,cluster_368825355_772192674_9246233634,1.1833333333333333,1.6833333333333333,2.2078245354773425,1,4
normal,44,720,cluster_370330726_6544892748_772027151,0.11666666666666667,0.6166666666666667,5.691197672356122,1,3
normal,44,720,cluster_482350926_6510829336_772206492,0.2,2.183333333333333,6.336907818092824,8,3
normal,44,720,cluster_4961905688_6510829310_771983339_772054674_#2more,1.0333333333333334,1.3333333333333333,1.3383630726946358,1,4
normal,44,720,cluster_6510829335_772038986,0.31666666666666665,1.15,5.654797055271569,2,3
normal,44,720,cluster_771987417_772142429_772237953_8821814562,0.0,0.11666666666666667,9.452125698526958,3,2
normal,44,720,cluster_772070536_772172281,0.65,0.8333333333333334,2.170778984937081,0,3
normal,44,720,cluster_772156519_772183645,1.1,1.3333333333333333,0.7073983017481946,0,3
normal,44,720,joinedS_3841825190_cluster_367567700_772275036,0.0,0.11666666666666667,6.677022488039727,0,5
normal,44,780,6510829334,0.0,0.15,10.340175223305607,4,0
normal,44,780,772009950,0.0,0.0,0.0,0,0
normal,44,780,772249131,0.0,0.23333333333333334,9.97495066120497,3,0
normal,44,780,GS_772276149,0.7,1.0,1.912906491941714,2,3
normal,44,780,cluster_367567689_6510829338,0.0,0.25,10.968649749283484,2,2
normal,44,780,cluster_368825355_772192674_9246233634,0.3,0.9333333333333333,4.886716005455754,4,2
normal,44,780,cluster_370330726_6544892748_772027151,0.0,0.3,6.863233373784708,1,2
normal,44,780,cluster_482350926_6510829336_772206492,0.2,1.15,5.55332868809333,5,2
normal,44,780,cluster_4961905688_6510829310_771983339_772054674_#2more,0.7333333333333333,1.25,3.242384903021622,4,2
normal,44,780,cluster_6510829335_772038986,0.05,0.6333333333333333,8.248035606761178,7,0
normal,44,780,cluster_771987417_772142429_772237953_8821814562,0.0,0.4166666666666667,9.802587470630472,7,0
normal,44,780,cluster_772070536_772172281,0.0,0.16666666666666666,10.818122939414852,2,2
normal,44,780,cluster_772156519_772183645,0.016666666666666666,0.13333333333333333,7.743571227798793,4,2
normal,44,780,joinedS_3841825190_cluster_367567700_772275036,0.95,1.15,1.5268162223637711,1,3
normal,44,840,6510829334,0.0,0.06666666666666667,13.898465082046014,2,0
normal,44,840,772009950,0.0,0.0,0.0,0,0
normal,44,840,772249131,0.0,0.03333333333333333,12.05873308424496,1,0
normal,44,840,GS_772276149,1.2,1.3666666666666667,0.747320520606873,3,1
normal,44,840,cluster_367567689_6510829338,0.31666666666666665,0.7,4.353191103695704,3,0
normal,44,840,cluster_368825355_772192674_9246233634,0.5,1.3166666666666667,4.316663179028746,4,0
normal,44,840,cluster_370330726_6544892748_772027151,0.0,0.0,0.0,0,0
normal,44,840,cluster_482350926_6510829336_772206492,2.3833333333333333,4.516666666666667,3.1167991222819538,3,0
normal,44,840,cluster_4961905688_6510829310_771983339_772054674_#2more,1.5,2.0,1.5746881270179984,5,0
normal,44,840,cluster_6510829335_772038986,0.0,0.4666666666666667,10.230411335919088,5,0
normal,44,840,cluster_771987417_772142429_772237953_8821814562,0.0,0.21666666666666667,9.180105599064051,3,0
normal,44,840,cluster_772070536_772172281,0.0,0.1,11.8796661822644,1,0
normal,44,840,cluster_772156519_772183645,0.38333333333333336,0.48333333333333334,1.5997498626052489,2,0
